"Id Derivação";"Tags Produto";Código;"Código Alternativo";"Id Produto";"Produto - Derivação";"Nome da Derivação";Marca;Modelo;"Qtde Estoque";"Id Pai";"Código Pai";"Código Agrupador";Tipo;"Tipo Registro";EAN;NCM;CEST;"Origem Fiscal";"Peso (kg)";"Largura (cm)";"Altura (cm)";"Comprimento (cm)";Volume;"Palavras Chave";"Data de Lançamento";"Data Atualização Produto";Ativo
58604;;00596900;;3490;"Mochila Infantil Clio Pets cp2649d Pato / Tubarão - mochila clio pets cp2649d patinho amarelo/azul (amarelo/azul un)";"mochila clio pets cp2649d patinho amarelo/azul (amarelo/azul un)";"Clio Pets";CP2649D;4;58601;2563565;2563565-AMARELOAZUL;Produto;Filho;;42029200;;0;0,300;28,00;12,00;35,00;0;"mochila infantil clio pets, mochila clio pets, mochila pinguim infantil, mochila pato infantil, mochila tubarão infantil, mochila personagem infantil, mochila escola infantil, mochila creche infantil, mochila pequena infantil, mochila leve infantil, mochila divertida infantil, mochila bichinhos infantil, mochila escolar infantil unissex, mochila infantil colorida, mochila com bolso frontal, mochila infantil com zíper, mochila infantil confortável, mochila infantil resistente, mochila pré escolar, mochila para crianças pequenas, mochila infantil personagens, mochila infantil divertida, mochila infantil moderna, mochila infantil para passeio, mochila infantil com bolsos laterais, mochila infantil clio, mochila escolar bebê, mochila infantil anatômica, mochila infantil compacta, mochila infantil dia a dia, mochila infantil unissex, mochila infantil fofinha, mochila infantil premium, mochila infantil temática, mochila infantil masculina e feminina, mochila infantil para meninos, mochila infantil para meninas, mochila escolar básica infantil, mochila infantil personagem animal, mochila infantil lúdica, mochila infantil confortável para escola, mochila infantil prática, mochila infantil com detalhes 3D, mochila infantil pinguim clio, mochila infantil pato clio, mochila infantil tubarão clio, mochila escolar infantil pequena, mochila infantil para lanche e material, mochila infantil resistente para escola.";;"17/02/2026 11:06:47";Sim
44320;;00597400;;2588;"Mochila Clio Pets CP24021D Animals - mochila clio pets cp24021d raposa lilas/laranjha (raposa lilas/laranja un)";"mochila clio pets cp24021d raposa lilas/laranjha (raposa lilas/laranja un)";"Clio Pets";"CP24021D ANIMALS";0;44312;2370581;2370581-RAPOSALILASLARANJA;Produto;Filho;;42029200;1900501;0;0,370;32,00;35,00;3,00;0;"mochila infantil bichinho, mochila escolar infantil, mochila para crianças pequenas, mochila com estampa de animais, mochila colorida infantil, mochila com bolsos laterais, mochila com bolso frontal, mochila com alças ajustáveis, mochila leve para crianças, mochila resistente para uso diário, mochila com zíper personalizado, mochila com puxador divertido, mochila para meninas, mochila para meninos, mochila para educação infantil, mochila para creche, mochila para pré-escola, mochila com compartimento espaçoso, mochila com design lúdico, mochila com tema de bichinhos, mochila com detalhes em PU, mochila com material em poliéster, mochila com alça de mão, mochila sem rodinhas, mochila com estampa exclusiva, mochila com acabamento reforçado, mochila com estrutura leve, mochila com fechamento em zíper, mochila com dimensões compactas, mochila para uso escolar, mochila para passeios, mochila com bolsos telados, mochila com estampa divertida, mochila com tema de animais, mochila com design encantador, mochila com detalhes coloridos, mochila com espaço interno adequado, mochila com alças acolchoadas, mochila com tema infantil, mochila com estampa alegre, creche, escolinha, pré-escola, criança pequena, raposa, raposinha, gato, gatinho, gatinha, gata, girafa, girafinha, vaca, vaquinha, laranja, roxo, lilás, verde, verde-água, rosa, pelúcia, amarelo, passeio, laranja, amarelo, volta às aulas, voltas as aulas, escola, escolhinha, creche, escolinha,  pré";;"26/05/2025 14:54:03";Sim
44318;;00597500;;2588;"Mochila Clio Pets CP24021D Animals - mochila clio pets cp24021d vaquinha rosa/azul (vaquinha rosa/azul un)";"mochila clio pets cp24021d vaquinha rosa/azul (vaquinha rosa/azul un)";"Clio Pets";"CP24021D ANIMALS";0;44312;2370581;2370581-VAQUINHAROSAAZUL;Produto;Filho;;42029200;1900501;0;0,370;32,00;35,00;3,00;0;"mochila infantil bichinho, mochila escolar infantil, mochila para crianças pequenas, mochila com estampa de animais, mochila colorida infantil, mochila com bolsos laterais, mochila com bolso frontal, mochila com alças ajustáveis, mochila leve para crianças, mochila resistente para uso diário, mochila com zíper personalizado, mochila com puxador divertido, mochila para meninas, mochila para meninos, mochila para educação infantil, mochila para creche, mochila para pré-escola, mochila com compartimento espaçoso, mochila com design lúdico, mochila com tema de bichinhos, mochila com detalhes em PU, mochila com material em poliéster, mochila com alça de mão, mochila sem rodinhas, mochila com estampa exclusiva, mochila com acabamento reforçado, mochila com estrutura leve, mochila com fechamento em zíper, mochila com dimensões compactas, mochila para uso escolar, mochila para passeios, mochila com bolsos telados, mochila com estampa divertida, mochila com tema de animais, mochila com design encantador, mochila com detalhes coloridos, mochila com espaço interno adequado, mochila com alças acolchoadas, mochila com tema infantil, mochila com estampa alegre, creche, escolinha, pré-escola, criança pequena, raposa, raposinha, gato, gatinho, gatinha, gata, girafa, girafinha, vaca, vaquinha, laranja, roxo, lilás, verde, verde-água, rosa, pelúcia, amarelo, passeio, laranja, amarelo, volta às aulas, voltas as aulas, escola, escolhinha, creche, escolinha,  pré";;"26/05/2025 14:54:03";Sim
44309;;00598000;;2585;"Mochila Clio Pets CP9478P Unicórnio - mochila unicornio clio pets cp9478p rosa/verde (unicornio rosa/verde un)";"mochila unicornio clio pets cp9478p rosa/verde (unicornio rosa/verde un)";"Clio Pets";"CP9478P UNICÓRNIO";0;44307;2370570;2370570-UNICORNIOROSAVERDE;Produto;Filho;;42029200;1900501;0;0,370;32,00;35,00;3,00;0;"mochila infantil unicórnio rosa verde, mochila escolar para meninas pequenas, mochila com estampa de unicórnio, mochila colorida infantil, mochila com bolsos laterais, mochila com bolso frontal, mochila com alças acolchoadas, mochila leve para crianças, mochila resistente para uso diário, mochila com detalhes em rosa e verde, mochila para crianças de 3 a 6 anos, mochila com compartimento principal espaçoso, mochila com zíper resistente, mochila com alça de mão, mochila sem rodinhas, mochila para creche, mochila para pré-escola, mochila para passeios infantis, mochila com design lúdico, mochila com estampa divertida, mochila com tema de fantasia, mochila com detalhes encantadores, mochila com acabamento reforçado, mochila com estrutura leve, mochila com fechamento em zíper duplo, mochila com aplique decorativo, mochila rosa e verde para meninas, mochila com tema de unicórnio, mochila infantil sem rodinhas, mochila com puxadores personalizados, mochila com material em poliéster, mochila com frente estampada, mochila com detalhes em PU, mochila com altura de 30 cm, mochila com largura de 28 cm, mochila com profundidade de 10 cm, mochila com peso de 400 g, mochila para uso escolar infantil, mochila com espaço interno médio, mochila prática para crianças, rosa, verde, verde água, azul, roxo, bolsa, escola, creche, escolinha, pré-escola, bebê, infantil, kids, pink, verde-água, água,";;"26/05/2025 14:54:03";Sim
40109;;00607835;;2325;"Chinelo Havaianas Top Basic - chinelo havaianas top basic (t basic branco/br/branco 35/36)";"chinelo havaianas top basic (t basic branco/br/branco 35/36)";Havaianas;"TOP BASIC";0;40007;2363789;2363789-TBASICBRANCOBRBRANCO;Produto;Filho;7909989203491;64022000;;0;0,370;12,00;8,00;27,00;0;"chinelo havaianas top basic, havaianas masculino, chinelo simples confortável, havaianas original, chinelo casual, havaianas durável, chinelo de borracha, chinelo versátil, chinelo clássico, havaianas tradicional.";;"30/06/2026 14:15:43";Sim
40108;;00607837;;2325;"Chinelo Havaianas Top Basic - chinelo havaianas top basic (t basic branco/br/branco 37/38)";"chinelo havaianas top basic (t basic branco/br/branco 37/38)";Havaianas;"TOP BASIC";12;40007;2363789;2363789-TBASICBRANCOBRBRANCO;Produto;Filho;7909989203507;64022000;;0;0,370;12,00;8,00;27,00;0;"chinelo havaianas top basic, havaianas masculino, chinelo simples confortável, havaianas original, chinelo casual, havaianas durável, chinelo de borracha, chinelo versátil, chinelo clássico, havaianas tradicional.";;"30/06/2026 14:15:43";Sim
40062;;00607839;;2325;"Chinelo Havaianas Top Basic - chinelo havaianas top basic (t basic branco/br/branco 39/40)";"chinelo havaianas top basic (t basic branco/br/branco 39/40)";Havaianas;"TOP BASIC";16;40007;2363789;2363789-TBASICBRANCOBRBRANCO;Produto;Filho;7909989203514;64022000;;0;0,370;12,00;8,00;27,00;0;"chinelo havaianas top basic, havaianas masculino, chinelo simples confortável, havaianas original, chinelo casual, havaianas durável, chinelo de borracha, chinelo versátil, chinelo clássico, havaianas tradicional.";;"30/06/2026 14:15:43";Sim
40069;;00607841;;2325;"Chinelo Havaianas Top Basic - chinelo havaianas top basic (t basic branco/br/branco 41/42)";"chinelo havaianas top basic (t basic branco/br/branco 41/42)";Havaianas;"TOP BASIC";0;40007;2363789;2363789-TBASICBRANCOBRBRANCO;Produto;Filho;7909989203521;64022000;;0;0,370;12,00;8,00;27,00;0;"chinelo havaianas top basic, havaianas masculino, chinelo simples confortável, havaianas original, chinelo casual, havaianas durável, chinelo de borracha, chinelo versátil, chinelo clássico, havaianas tradicional.";;"30/06/2026 14:15:43";Sim
40068;;00607843;;2325;"Chinelo Havaianas Top Basic - chinelo havaianas top basic (t basic branco/br/branco 43/44)";"chinelo havaianas top basic (t basic branco/br/branco 43/44)";Havaianas;"TOP BASIC";-1;40007;2363789;2363789-TBASICBRANCOBRBRANCO;Produto;Filho;7909989203538;64022000;;0;0,370;12,00;8,00;27,00;0;"chinelo havaianas top basic, havaianas masculino, chinelo simples confortável, havaianas original, chinelo casual, havaianas durável, chinelo de borracha, chinelo versátil, chinelo clássico, havaianas tradicional.";;"30/06/2026 14:15:43";Sim
40067;;00607845;;2325;"Chinelo Havaianas Top Basic - chinelo havaianas top basic (t basic branco/br/branco 45/46)";"chinelo havaianas top basic (t basic branco/br/branco 45/46)";Havaianas;"TOP BASIC";7;40007;2363789;2363789-TBASICBRANCOBRBRANCO;Produto;Filho;7909989203545;64022000;;0;0,370;12,00;8,00;27,00;0;"chinelo havaianas top basic, havaianas masculino, chinelo simples confortável, havaianas original, chinelo casual, havaianas durável, chinelo de borracha, chinelo versátil, chinelo clássico, havaianas tradicional.";;"30/06/2026 14:15:43";Sim
40070;;00607847;;2325;"Chinelo Havaianas Top Basic - chinelo havaianas top basic (t basic branco/br/branco 47/48)";"chinelo havaianas top basic (t basic branco/br/branco 47/48)";Havaianas;"TOP BASIC";0;40007;2363789;2363789-TBASICBRANCOBRBRANCO;Produto;Filho;;64022000;;0;0,370;12,00;8,00;27,00;0;"chinelo havaianas top basic, havaianas masculino, chinelo simples confortável, havaianas original, chinelo casual, havaianas durável, chinelo de borracha, chinelo versátil, chinelo clássico, havaianas tradicional.";;"30/06/2026 14:15:43";Sim
58735;;00609201;;3502;"Carro Brinquedo Hot Wheels Sortido Unidade - carro hot wheels sortido und (sortido und)";"carro hot wheels sortido und (sortido und)";HOTWHEELS;"HOT WHEELS UND";430;58711;2563637;2563637-sortidohotwheelsund;Produto;Filho;027084120134;95030099;;0;0,050;11,00;4,00;17,00;0;"hot wheels sortido, carrinho hot wheels original, hot wheels mattel 1:64, carrinho colecionável hot wheels, hot wheels para presente, carrinho metal hot wheels, hot wheels básico, hot wheels infantil 3+, carrinho pista hot wheels, hot wheels surpresa, hot wheels coleção, hot wheels miniatura, hot wheels barato, carrinho hot wheels menino, hot wheels loja, hot wheels sortido envio aleatório, hot wheels lançamento, carrinho hot wheels metal.";;"20/02/2026 13:33:16";Sim
58566;;00609900;;3481;"Slime Gelele Kit Laboratório - slime gelele kit laboratório (kit sortido un)";"slime gelele kit laboratório (kit sortido un)";Gelelé;"KIT LABORATÓRIO";0;58564;2563003;2563003-KITSORTIDO;Produto;Filho;7898915802276;95030099;;0;0,250;17,00;6,00;30,00;0;"kit slime infantil, lab slime, slime gelelé, slime maria clara e jp, faça seu próprio slime, kit para fazer slime, slime candy crunch, brinquedo sensorial infantil, slime colorido, slime com ativador, slime para crianças, slime divertido, slime educativo, brinquedo criativo infantil, slime para brincar, kit criativo slime, brinquedo de massinha, slime maleável, slime macio, slime com bolinhas, slime infantil completo, atividade sensorial infantil, brinquedo para presente infantil, slime interativo, slime artesanal infantil, slime para meninas, slime para meninos, kit slime completo, slime fácil de fazer, brinquedo antiestresse infantil, slime colorido infantil, massinha slime, slime gelatinoso, brinquedo lúdico, brinquedo para criatividade, brinquedo manual infantil, slime para festa, slime escolar, slime recreativo, kit diversão infantil, slime seguro infantil, brinquedo para coordenação motora, slime coleção, slime divertido para crianças, slime lab kit, slime artesanal, slime com textura, kit slime com ativador, brinquedo infantil moderno, slime para presente, slime tendência infantil, slime para brincar em casa, slime criativo, brinquedo sensorial divertido, kit slime colorido, slime com decoração, slime infantil criativo, slime atividade infantil.";;"07/05/2026 10:11:11";Sim
58572;;00610000;;3482;"Slime Gelele Infantil Ovo Surpresa Unicornio - slime gelele ovo surpresa unicornio (unicornio sortido un)";"slime gelele ovo surpresa unicornio (unicornio sortido un)";Gelelé;"OVO SURPRESA UNICORNIO";21;58567;2563017;2563017-UNICORNIOSORTIDO;Produto;Filho;7898947387086;95030099;;0;0,150;6,00;10,00;6,00;0;"PALAVRAS-CHAVE (SEO) ovo surpresa slime, ovo slime unicórnio, slime infantil, gelelé slime, slime colorido, slime para crianças, brinquedo slime, slime surpresa, ovo surpresa infantil, slime unicórnio, slime colecionável, topper para lápis, brinquedo criativo infantil, slime divertido, slime macio, slime colorido infantil, brinquedo sensorial, brinquedo para meninas, brinquedo surpresa, slime com acessório, slime para presente, ovo surpresa brinquedo, slime temático unicórnio, brinquedo lúdico, brinquedo para coordenação motora, slime coleção, slime decorativo, slime rosa, slime multicolorido, brinquedo infantil criativo, slime antistress infantil, slime fashion, brinquedo de surpresa, brinquedo colecionável infantil, slime divertido para brincar, slime não tóxico, slime para brincar em casa, brinquedo infantil moderno, presente infantil criativo, slime gelatinoso, slime com topper, ovo surpresa infantil slime, slime para festa, lembrancinha infantil slime, brinquedo tendência infantil, slime para meninas, slime colorido com estrelas, brinquedo sensorial infantil, slime divertido unicórnio, brinquedo para imaginação, brinquedo interativo infantil, slime premium infantil, slime coleção unicórnio, brinquedo infantil diferente, slime gelelé unicórnio, slime surpresa infantil, brinquedo infantil novidade.";;"16/02/2026 09:57:55";Sim
